,GOOGL,BRK-B,ASML.AS,BESI.AS,ASM.AS,HUT,DAC,AMR,FLOW.AS,HAL.AS,NVDA,EXO.AS,PLTR,BTC,ETH,SOL,MC.PA,TNDM,AAPL,TSLA,MSFT,AMZN,META,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,LLY,MRK,AVGO,COST,CRM,ABBV,WMT,KO,PEP,ACN,SAP.DE,SIE.DE,RMS.PA,LIN.DE,AI.PA,DGE.L,NOVO-B.CO,ASML,ADYEN.AS,BMW.DE,SAN.MC,TEF.MC,OR.PA,BNP.PA,CS.PA,ABI.BR,PHIA.AS,UNA.AS,SU.PA,BABA,TCEHY,JD,BIDU,NTES,XPEV,LI,NIO,PDD,TAL
XOM,0.22451296692354958,0.5595841418560122,0.15318710114178793,0.13447956622504675,0.14446122631839847,0.18242691093169094,0.3966296399432066,0.28317278789086686,-0.03539130115120019,0.27223660719116993,0.14662979246875876,0.08009326337490774,0.07697612788479427,0.014549230843628892,0.01151950973773206,0.10014917230864614,0.2400460758706225,0.06753309886202234,0.24109114648858762,0.1380400030433602,0.19843040153447739,0.10804308459015491,0.1292590268006908,0.5379005307315332,0.28444311029467284,0.42398214170642345,0.18698524316556697,0.33392874242230725,0.302130559080501,0.43026442423333167,0.5652682816491852,1.0,0.851106235793369,0.17033362930539128,0.25510947543156315,0.24849541208088838,0.1410231410057357,0.18786435965701404,0.3041151339511739,0.15571596324253212,0.3932250604284394,0.3001447755670216,0.3180090472377681,0.1444410785649396,0.29408440867022356,0.14128659047535985,0.2963400544353099,0.20595114494226832,0.075673966590213,-0.00738145241513938,0.23740990627215228,0.022385585782240838,0.3192141125142956,0.4192273342311379,0.33548445026559603,0.15423292566119978,0.40610079778569724,0.3696680582374049,0.3192500795757778,0.12713426932479435,-0.006865342889044642,0.2177849081676614,0.14649638116907085,0.14450748947540515,0.11441557970810093,0.1815230587624325,0.12050453175914284,0.051372643729846554,0.03883960847272873,0.14203579425380497,0.07578542808699272,0.059896332504906245
CVX,0.3075976853833471,0.620009795573438,0.23292349634855886,0.20807009725717246,0.21766006562191184,0.2047442786915131,0.405896947057944,0.23237451185187255,-0.05969156941820376,0.36014997282475475,0.22675235268787952,0.08797325326354481,0.07309488386530344,0.02726150684229317,0.026211065123153708,0.13129903939201343,0.2993606754330215,0.0966711115846098,0.30081102365965945,0.202179383392269,0.299784796752649,0.1441403356375712,0.18960237836446686,0.6075904085362582,0.3492814729376884,0.4917063434086679,0.2063936862328611,0.42901372154595363,0.3969396811633408,0.4842087029878712,0.6097719417153846,0.851106235793369,1.0,0.17436231489873197,0.3133225726281139,0.3406248138206496,0.17312610558014638,0.24574989597175184,0.35314606748694705,0.16831473879029152,0.4201468107588586,0.32585379304782347,0.3993205534659132,0.2026768178306567,0.3680659753115389,0.211398563831532,0.340783948511735,0.25231891040414844,0.10909239699097206,0.003076263231946772,0.32586922502490273,0.06949438113797435,0.375148377491219,0.42603804272148,0.29941281335990233,0.18022026042877254,0.4294570826397163,0.43257903072650516,0.3770178153966704,0.12582142950175082,0.026244478600559874,0.29083482326617444,0.15992671783296122,0.1730075055600259,0.13395438832223064,0.19710641459974268,0.15865768482760578,0.061022097472223154,0.05576386319853608,0.17478896936330912,0.08774518311666711,0.08569471606030908
LLY,0.25043865105910873,0.3014764499555936,0.113079578924328,0.11166449134376605,0.10750311312829618,0.06351750370253341,0.15747145185551284,0.033838458058229666,-0.02906255635582503,0.11954168769582549,0.2461436180558017,-0.0014537456856037736,0.05651925743514361,0.02016044301362841,0.033221061156259994,0.04441159426489044,0.1013912540250901,0.12276506129036738,0.28749098933112754,0.05528004238120717,0.3409414649582415,0.22075760573274367,0.23934640400339208,0.19924305684868365,0.40491295167883795,0.2735868159597982,0.3691655744542209,0.350847488396154,0.29736002371995934,0.27530263466739485,0.1867415189808227,0.17033362930539128,0.17436231489873197,1.0,0.4137617914350061,0.2306198243539548,0.3246872311283034,0.21987845738286768,0.38566605880007404,0.26582234859750026,0.3071211487196264,0.36183671274823725,0.2912952324455992,0.20560984757048434,0.11360901123219969,0.12009902567904847,0.14096298643382638,0.18319548603133817,0.02584787569078567,0.37728819289005944,0.22091251582026322,0.08231738768697461,0.06708853411627541,0.06854717268402893,0.1252598763764909,0.15069201691499437,0.06312323269470335,0.12895945493149671,0.06656978966849067,0.0908411070752154,0.026838764594628264,0.14948008537503682,0.07070579921342425,0.07476568547937748,0.0495002988098764,0.07093131425819506,0.0731674674685824,0.026574673861828237,0.006058491267171359,0.027387842990108154,0.03486612702427735,0.0052221654373911875
MRK,0.2121336112476823,0.40254773899041346,0.051151879082081804,0.05472442323678795,0.08357007774589237,0.08543769860988112,0.17860070367469397,0.06461939705076176,-0.061761611920881365,0.21531787355177995,0.11876717636558443,-0.02211859058103938,-0.08631586328016957,-0.018000556699108376,-0.013639781418384478,0.02787003533118949,0.1471615290050177,0.10137506932148517,0.2622100640391524,0.06054517511138465,0.2849497879917858,0.12001638561861937,0.16297065060669053,0.31453283722965236,0.5246850695679546,0.34512812895541584,0.44006899112192416,0.4032114668318725,0.2908306185234492,0.3154613680022091,0.303094035255476,0.25510947543156315,0.3133225726281139,0.4137617914350061,1.0,0.17355271573634415,0.23886289199483818,0.17548504389836675,0.4617830399283978,0.24486717707868627,0.4137227866049439,0.43419931275945833,0.2885893766519496,0.1678019660127322,0.155251842546786,0.10873719463319782,0.2263618323792826,0.2266988571092826,0.10818999016759215,0.17960805372899463,0.1478364098697839,-0.0001474052313240716,0.17540065156122683,0.162078067806969,0.20231565211199262,0.17363014923795503,0.16521448843859227,0.20614946972862927,0.22974699450955255,0.13252229649869163,0.12457210593392802,0.15406695236585427,0.05895202985955748,0.04954437082208735,0.049576698890778564,0.042228031183721614,0.05258308143692247,-0.010832933868701764,-0.024653308787957604,0.030774338747642873,0.012392989254141996,-0.022684950791933552
AVGO,0.5119023428350817,0.39468850488143026,0.45342401238805935,0.4176753764209675,0.46500972797060897,0.3190060795480069,0.2891789480584596,0.10753546481894123,-0.021428207751183113,0.21162378568753196,0.6670850144584951,0.09450733987520842,0.2939122355739531,0.13300364939771228,0.17458091995446237,0.21383588833165265,0.28722195078556895,0.29440935407440916,0.5262476224265579,0.4525292915012127,0.5885140492658991,0.47850002547190235,0.44701259159498713,0.38454922249841217,0.13025430367162336,0.45920894389871714,0.203659222635837,0.28603802020837304,0.48545130085301497,0.461892104013463,0.3497957564665603,0.24849541208088838,0.3406248138206496,0.2306198243539548,0.17355271573634415,1.0,0.45168758371168444,0.4528565371036374,0.21603759898846558,0.20859937498608727,0.24289782812611221,0.2660112264030219,0.4868647951543357,0.3126017821926502,0.31078279141668447,0.3081498728862334,0.26897325504506375,0.258554976895368,0.0006659880850247168,0.08874187536115899,0.6788487402816862,0.2533847969082502,0.21106657861836825,0.20840865133026332,0.10295712054222615,0.2265926221314056,0.2132176659222293,0.23694054021929803,0.22916750342386516,0.15526759853979677,-0.008184740737333614,0.3654194935399389,0.25368679811122935,0.2891326108786039,0.246980432165029,0.31689698141727374,0.29962377217741726,0.19057208122108169,0.1683403771827491,0.2738085057621896,0.24363667637665976,0.15992870641367993
COST,0.4585994907209132,0.40672186429771084,0.2540444165216805,0.25860734848804995,0.2700113708484654,0.20138327948351573,0.19221398947464355,0.07594413781711314,-0.002092064669169338,0.09755901898809691,0.46337094900387554,0.08445489892436335,0.21819280633638938,0.05950694968895486,0.06763175720052131,0.12892281794377547,0.20837145985340777,0.26965728858680643,0.5375600269870443,0.32335943010465606,0.5552351764126336,0.4927813005563745,0.40630404370737305,0.2811237325974654,0.34567543954709923,0.4209167285863392,0.4754918209265544,0.34203220214009994,0.5195041027950009,0.4095277377629094,0.2826342319768422,0.1410231410057357,0.17312610558014638,0.3246872311283034,0.23886289199483818,0.45168758371168444,1.0,0.41985069321272755,0.2701391003857478,0.5912530237681487,0.41625799774684186,0.48895411527638183,0.48212299465466285,0.22533263956871175,0.14577443082378688,0.20948936201270207,0.22971096464974397,0.23771080648532492,0.017174755431948616,0.12335916522385632,0.4516294782225549,0.23211004844356306,0.12651231513629688,0.10046294759287812,0.08901261503394847,0.22619884397666662,0.07240176823224928,0.09003575299937928,0.08561988458460135,0.11769299461934839,0.07186529485148735,0.22330899123584183,0.16530429189520654,0.1673910681837604,0.15361973274346333,0.17451575111083512,0.15445687104555936,0.13743485815386802,0.1051297715181062,0.1830362369734384,0.11860086568503694,0.048666011247368975
CRM,0.5286166912206557,0.3747616958530576,0.3239751561358754,0.3242934788947222,0.31254659865807694,0.2980655524062049,0.2182909793222723,0.1006395279411361,0.016633966134802832,0.1903118177051495,0.5261309120889307,0.09660453816947998,0.31871428495098936,0.09037404225841275,0.0966110371617667,0.19452263880208812,0.2774002276884195,0.32816320208323335,0.5198367124137991,0.40684121021818637,0.6241992640152669,0.5540144978329546,0.5033786386752781,0.31896746488804834,0.19267780998102849,0.4753865772605404,0.2367981530711246,0.27440077773706834,0.4393868357782147,0.4889339406251077,0.33466683581602086,0.18786435965701404,0.24574989597175184,0.21987845738286768,0.17548504389836675,0.4528565371036374,0.41985069321272755,1.0,0.1962137348596804,0.24292922401792566,0.2670959411923442,0.3219988275235402,0.5401441452999193,0.3566408268600691,0.24635265611736817,0.26932792493078034,0.2433141928462498,0.25365234132971076,0.01682332688778153,0.08675469729474872,0.4929549584932215,0.29195329136252673,0.1871295381192851,0.15409963983097372,0.08384606793105852,0.23426264673402084,0.16255206012925164,0.18562039546764944,0.18255511314662778,0.14746255414242115,0.011417425045388986,0.271542054182979,0.2769473301414283,0.2788312482469379,0.269763236981621,0.2986218550950814,0.2668514233009554,0.2136604256342675,0.23194463307405433,0.2936082188528138,0.2439631119692199,0.16912749162370594
ABBV,0.24881691040294415,0.43248994664373813,0.06763082738667872,0.09401152898973425,0.1002787113261399,0.05294711726955877,0.19040412632806472,0.024944829263414223,-0.07064593920879254,0.25221510214379367,0.14392030318598192,0.005370034795140143,-0.022179515624291147,-0.06089736137745629,-0.062157521049055094,0.008702064230736831,0.16773607387865608,0.14107641727896653,0.27153248722618145,0.09143854014830205,0.29571904201895444,0.13286179705813375,0.14731888643147825,0.3483838783731693,0.5129690051293935,0.39727069856041736,0.4052455041906084,0.44054629239363813,0.35872585012290636,0.3690560953321653,0.33192277907158013,0.3041151339511739,0.35314606748694705,0.38566605880007404,0.4617830399283978,0.21603759898846558,0.2701391003857478,0.1962137348596804,1.0,0.26081014207721437,0.44668397696472684,0.4416886114246447,0.3391346369360442,0.15039869616856152,0.14120379368504468,0.14063069021843727,0.22312472186188637,0.20897577955775895,0.0883341647762528,0.10907173493729341,0.17762729337898853,0.08199164200641018,0.1703246816187037,0.14495086928168036,0.17112863202068906,0.14122890105083008,0.15038378113745232,0.22201339738017387,0.21148021479464033,0.11925233427654303,0.07267597363179017,0.12013011324222822,0.08087996502828472,0.0815067047094242,0.06536805128990565,0.06765408147079467,0.07937180331492835,0.029659435521313667,0.0006664209132171678,0.043264192699142265,0.032514723810258696,0.010928570488391793
WMT,0.27683136898362953,0.3603920916487324,0.07587813325424217,0.09666331693541615,0.11072869906476766,0.10695717920592494,0.16171340990140484,0.015760399912591337,0.01657320973574521,0.10041301014473854,0.22660685815194792,0.03894468983929059,0.10683666636143074,0.02273272737988267,0.005813252420820438,0.07295490383874875,0.09911767720627046,0.11608008517007984,0.34021911438517066,0.14830812468164764,0.3553487574259871,0.2954107785324858,0.21685763880246012,0.23560304925057698,0.3712621909254737,0.2780360988993451,0.4834044686358351,0.28046006410488133,0.39058545679604284,0.2703897330944021,0.24736655896823073,0.15571596324253212,0.16831473879029152,0.26582234859750026,0.24486717707868627,0.20859937498608727,0.5912530237681487,0.24292922401792566,0.26081014207721437,1.0,0.37935220028968303,0.4850034445570609,0.3039305095111687,0.13089282599156385,0.05607268238468506,0.08917607345429733,0.15673789677726685,0.19516292826784576,0.032230233988978264,0.08004318707315705,0.1983042164102189,0.11613291893052222,0.11694703600793632,0.08884365525728563,0.15934556634605884,0.12547899289203757,0.04471603087921266,0.06325270699558681,0.07248322589822238,0.10231387470833833,0.07839081723001075,0.09439494664042763,0.09401298424413955,0.08358856504252479,0.07685497989202282,0.08756440827178276,0.12809386226222935,0.07755815537000128,0.038772293742497174,0.06870541998821854,0.05180378118892089,-0.007436465863030621
KO,0.32550111268983234,0.6162671080042701,0.1337460634178253,0.14516209521059015,0.12784777669355057,0.10721246960640876,0.2791093329245304,0.028741670542799296,-0.04849369710103047,0.26099436600534903,0.17025597204890933,0.025102358252078856,-0.01715940156566187,-0.017885457742570172,-0.01890247007736902,0.03837873367079321,0.2947222418260428,0.14274233492000335,0.41031900475318683,0.12136772941325064,0.3895432868357708,0.18824317698615414,0.20722160349567564,0.5003100962625295,0.5776727374553988,0.5442512984189176,0.6367306486646754,0.47108982541886935,0.46740632502014484,0.5632112074486039,0.49190506842424847,0.3932250604284394,0.4201468107588586,0.3071211487196264,0.4137227866049439,0.24289782812611221,0.41625799774684186,0.2670959411923442,0.44668397696472684,0.37935220028968303,1.0,0.7391970680245388,0.47495677703354816,0.26713995389008105,0.2574845393583286,0.19823251002696554,0.36037835380660094,0.3474046531514746,0.10594615942767735,0.05090549216028892,0.261980436620922,0.09654523446391908,0.3082431102139417,0.31537200537696486,0.2697956439162092,0.3008326816922802,0.3203836172599646,0.3073256867603468,0.3366352753528254,0.15327382967105044,0.13554809712551769,0.26462970524107793,0.1321021184123124,0.11592127471025002,0.10674618698931156,0.13689642598745905,0.08249094908734042,0.05448701318965452,0.013307955463723752,0.08879176608192299,0.02827965225736127,0.01833031492421384
PEP,0.33828933938894523,0.5449223986704476,0.07836656633006873,0.13588625730068737,0.10912610453497212,0.06626005129845378,0.24966809535423945,-0.00686091160100653,-0.03322233787694948,0.17584236487463778,0.2365459763645721,-0.00014856564478866416,-0.01987363428162134,-0.014227387747502257,-0.011057867078529631,0.0279522008277198,0.2237750617592917,0.18098030009626256,0.45843663273277147,0.14897715962037128,0.4630316373972016,0.2549319913459378,0.2527457997478041,0.3885594536050858,0.5885393221839168,0.48000235187390944,0.7227727724606714,0.5084310192835025,0.5305823982411014,0.475352340721068,0.4044061934815228,0.3001447755670216,0.32585379304782347,0.36183671274823725,0.43419931275945833,0.2660112264030219,0.48895411527638183,0.3219988275235402,0.4416886114246447,0.4850034445570609,0.7391970680245388,1.0,0.45501978351551553,0.20919139306466075,0.16593738733070457,0.15485799604203265,0.2895582313548569,0.3254390434520025,0.0958231482052493,0.07909993711598096,0.2646242097624386,0.10728442218184164,0.20681169066555913,0.1782552272593644,0.24880795187948268,0.2880857686980637,0.17341350198058111,0.20713230524479287,0.2163083963197506,0.12739616599263698,0.1580890643429573,0.19291995798628203,0.12906146969227195,0.13593910077904142,0.13553838730461204,0.121207354767538,0.14393497865507773,0.016417578560846587,-0.016928877321044773,0.052559935375398395,0.06815076346465825,0.020894021314672377
ACN,0.5619004772604963,0.5913647713303863,0.3630570569311447,0.3581492967739963,0.3607087380336754,0.28898837170362857,0.32629418613784855,0.13636983164881403,0.0036526511914340924,0.29195757110231707,0.4852897588959092,0.11348713653166453,0.22572386871920685,0.0410638473053914,0.03607204243581514,0.18274787519919314,0.35814416505672175,0.3220577928559894,0.564563155103001,0.3172839146067584,0.6310550835814159,0.4781790988450935,0.46747783265937415,0.5044498472232837,0.41114760414976964,0.6269290151531953,0.43438118626061795,0.42610249691356006,0.5703543364893415,0.6196350890616673,0.5020225347972451,0.3180090472377681,0.3993205534659132,0.2912952324455992,0.2885893766519496,0.4868647951543357,0.48212299465466285,0.5401441452999193,0.3391346369360442,0.3039305095111687,0.47495677703354816,0.45501978351551553,1.0,0.3925753761456654,0.3433093301670539,0.3358263489802598,0.4061279148180018,0.34103265321644466,0.08595229352174436,0.10829194956243463,0.5302099920808332,0.2982686431450693,0.28510893780506863,0.2627500677447084,0.17581673547432397,0.3185125843247219,0.2876668159399624,0.2953857023264489,0.2714978109569086,0.22765553119035,0.035580546123543715,0.36401737198083056,0.25292694190936804,0.2649315681184304,0.24563082822441906,0.28216882047816405,0.25353933581336124,0.1770317675038015,0.13079808969820284,0.23032672806100993,0.20130825409568606,0.1162491943541025
SAP.DE,0.31138385466148727,0.3213292341909582,0.5337237162450105,0.4670069886069992,0.47586262460037193,0.16841238630587216,0.18412644646234114,0.028756330083828188,-0.04873444965393394,0.3540209619545465,0.31316729023280665,0.2364128334685131,0.13067006003127674,0.05098063001734541,0.0726279541447896,0.13070316869139087,0.4787732163696649,0.15940792963536715,0.31034219209161407,0.19313646129721354,0.37253256741515606,0.3083202847179617,0.3108445792369978,0.27523173272550355,0.17456077364549877,0.3511472675169226,0.19027826492935304,0.18710015709412364,0.30895507309566295,0.3623561510299754,0.2781105776139883,0.1444410785649396,0.2026768178306567,0.20560984757048434,0.1678019660127322,0.3126017821926502,0.22533263956871175,0.3566408268600691,0.15039869616856152,0.13089282599156385,0.26713995389008105,0.20919139306466075,0.3925753761456654,1.0,0.5371824776599768,0.46727918203080204,0.47265507549628044,0.49697351529884126,0.07645800476696804,0.20832156937442875,0.4235875322692286,0.37452926195152225,0.4107328119180147,0.3470216082999722,0.1481538075933146,0.4413814249478177,0.35181309139837885,0.41719721839351953,0.36098049235616386,0.2834994405866845,0.09098710899966699,0.5521944890781257,0.1832937558855262,0.20400952525725033,0.1835652946177463,0.18325989063437273,0.17999564293426842,0.11478514194556008,0.0714467103555961,0.19346369613398448,0.16089559366270426,0.11766888534463711
SIE.DE,0.27643820336063757,0.41233286220457777,0.548371212049891,0.4481570855598256,0.47472854922927343,0.20253332369837074,0.2593132715110145,0.11725674983746355,-0.044792317934143476,0.4443428600186381,0.28714427019729405,0.2865809487032175,0.13821009682437357,0.051490131084305446,0.07767296893914213,0.16640033807056043,0.5852839832068893,0.14640141575004856,0.2823189484478211,0.2099306713742048,0.2876862124959714,0.21235994807464856,0.23950404015215607,0.407695378196689,0.15330153997399676,0.3796466366281452,0.10666083532203186,0.18835956040221188,0.33156649953583794,0.3915363930013529,0.4032010997438935,0.29408440867022356,0.3680659753115389,0.11360901123219969,0.155251842546786,0.31078279141668447,0.14577443082378688,0.24635265611736817,0.14120379368504468,0.05607268238468506,0.2574845393583286,0.16593738733070457,0.3433093301670539,0.5371824776599768,1.0,0.5099453219395507,0.5542321340979236,0.5392038075706448,0.11904621204958413,0.13016827031769476,0.44436388781245756,0.36728499939143744,0.5958010173326498,0.557560777655332,0.26139839327523134,0.4761607221095638,0.5564939856767722,0.5902786766216348,0.5085455881046085,0.3059826043908661,0.05493139374221358,0.7268918862258725,0.23904803614202452,0.2548843943797861,0.2391723391948795,0.24583152710078307,0.19895446073212297,0.14483213427928496,0.12271023908181097,0.2548067798327043,0.17928330823024807,0.17078283188419152
RMS.PA,0.2796008216296358,0.29817109082729565,0.542161289850371,0.4430034161957515,0.4837015295224179,0.20105625310093928,0.16443365056792522,0.06051622620069589,-0.05419638033131873,0.34592163677142473,0.2948777217393335,0.29120147227768106,0.13525644929665073,0.03596670540631799,0.05022277774946607,0.12094967985357248,0.7967557750534217,0.18730696130383379,0.274908984942977,0.21951786309238155,0.2964945046518351,0.28631064359354613,0.26365321711380063,0.27263359020553446,0.10661525843202313,0.33454780529188827,0.1394652526327739,0.1685646683166206,0.29062165928130185,0.31742524636351704,0.25804687068098203,0.14128659047535985,0.211398563831532,0.12009902567904847,0.10873719463319782,0.3081498728862334,0.20948936201270207,0.26932792493078034,0.14063069021843727,0.08917607345429733,0.19823251002696554,0.15485799604203265,0.3358263489802598,0.46727918203080204,0.5099453219395507,1.0,0.44520031885126365,0.5302477997067653,0.14446791353520036,0.18475876634997893,0.44059712937918905,0.4603018545460781,0.40528872096884216,0.3317885104566361,0.13749403871347465,0.6349086477061505,0.3419928187935495,0.362668351957447,0.37429506443514216,0.2517609067006716,0.1052690182725943,0.5733909424801067,0.26263584294453585,0.3013176542214904,0.2897322875433474,0.2851637128169808,0.24704714948302234,0.19500854700227124,0.179259325074715,0.2397013326078012,0.2320279016862192,0.1930743443275086
LIN.DE,0.2565496969181592,0.45336855905825124,0.4569435283802518,0.3579788800561375,0.39778941930256095,0.13941064940003073,0.1805831856667085,0.06799422393680056,-0.08260388421644815,0.408020697016135,0.2478119925564525,0.17807231058376877,0.07333115755459287,0.02709234119756103,0.03220428561356226,0.08399099649147332,0.49524814496648645,0.06209310023804743,0.2570636871200019,0.1775918094709467,0.2935438533991667,0.13965904973762341,0.20749142502017534,0.41437910106648945,0.2779863074670076,0.4373159595923631,0.242784533591921,0.31269566306258806,0.30706203174331975,0.4369428440237571,0.39994820775432244,0.2963400544353099,0.340783948511735,0.14096298643382638,0.2263618323792826,0.26897325504506375,0.22971096464974397,0.2433141928462498,0.22312472186188637,0.15673789677726685,0.36037835380660094,0.2895582313548569,0.4061279148180018,0.47265507549628044,0.5542321340979236,0.44520031885126365,1.0,0.6287441857931717,0.15136468988013402,0.20485666187817497,0.31949965414552195,0.2467087775589727,0.4528662521886233,0.4482472449964017,0.335279251236578,0.46596254566410095,0.4632557370749964,0.5265987118679546,0.4838372397366705,0.2918644105851,0.13780419435756522,0.5764543207109413,0.142486755803237,0.15568106607082696,0.12355484003399289,0.14822800367747446,0.15082049235272824,0.056745674178463795,0.05340153431107709,0.14644629851843027,0.10862255616258827,0.10253607833899996
